,Date,Time,Open,High,Low,Close,Volume
812,2019.06.13,00:00,1333.46,1344.43,1332.26,1344.32,36387
813,2019.06.14,00:00,1344.19,1358.0,1337.68,1341.48,43797
814,2019.06.16,00:00,1341.69,1341.89,1338.38,1338.41,1038
815,2019.06.17,00:00,1338.5,1343.33,1332.86,1339.55,37173
816,2019.06.18,00:00,1339.64,1354.39,1338.53,1345.33,46935
817,2019.06.19,00:00,1345.32,1362.44,1341.2,1357.81,48555
818,2019.06.20,00:00,1357.94,1393.34,1357.77,1390.71,66422
819,2019.06.21,00:00,1390.69,1411.49,1382.1,1399.17,65776
820,2019.06.23,00:00,1400.28,1410.03,1400.22,1406.7,4783
821,2019.06.24,00:00,1406.65,1425.8,1400.76,1425.14,55352
822,2019.06.25,00:00,1425.07,1438.67,1411.76,1418.25,75005
823,2019.06.26,00:00,1418.39,1420.4,1401.66,1410.58,65016
824,2019.06.27,00:00,1410.71,1412.02,1398.33,1410.95,49634
825,2019.06.28,00:00,1410.92,1424.52,1405.38,1409.31,47899
826,2019.06.30,00:00,1391.35,1397.61,1388.59,1391.9,6581
827,2019.07.01,00:00,1391.84,1396.95,1381.58,1385.3,57549
828,2019.07.02,00:00,1385.23,1435.96,1383.76,1431.14,57478
829,2019.07.03,00:00,1431.29,1437.39,1411.8,1418.28,62697
830,2019.07.04,00:00,1418.41,1421.56,1410.03,1415.24,29830
831,2019.07.05,00:00,1421.18,1421.18,1386.62,1398.83,53802
832,2019.07.07,00:00,1399.08,1399.29,1392.58,1395.55,4324
833,2019.07.08,00:00,1395.54,1407.46,1391.61,1394.19,45291
834,2019.07.09,00:00,1394.17,1399.78,1385.39,1395.15,44537
835,2019.07.10,00:00,1395.21,1422.36,1389.8,1421.86,53424
836,2019.07.11,00:00,1421.84,1427.0,1400.52,1403.83,55271
837,2019.07.12,00:00,1403.73,1416.77,1402.91,1415.3,46184
838,2019.07.14,00:00,1416.35,1419.63,1412.49,1416.09,3484
839,2019.07.15,00:00,1416.08,1418.07,1407.6,1415.32,42259
840,2019.07.16,00:00,1415.31,1416.2,1400.26,1405.05,46422
841,2019.07.17,00:00,1405.03,1428.36,1399.95,1424.5,49453
842,2019.07.18,00:00,1424.65,1452.7,1414.43,1442.81,65365
843,2019.07.19,00:00,1442.8,1445.17,1420.11,1425.28,60071
844,2019.07.21,00:00,1426.37,1426.98,1423.43,1424.9,2438
845,2019.07.22,00:00,1424.85,1429.78,1422.14,1423.53,45998
846,2019.07.23,00:00,1423.54,1429.99,1414.11,1416.89,50080
847,2019.07.24,00:00,1416.97,1429.3,1416.43,1425.13,44752
848,2019.07.25,00:00,1425.03,1433.65,1410.93,1414.87,50387
849,2019.07.26,00:00,1414.72,1424.68,1413.42,1418.66,41605
850,2019.07.28,00:00,1420.25,1420.73,1419.17,1419.98,1270
851,2019.07.29,00:00,1420.23,1428.01,1414.48,1424.34,35522
852,2019.07.30,00:00,1424.37,1433.12,1422.2,1430.65,38511
853,2019.07.31,00:00,1430.74,1434.3,1410.44,1412.03,51662
854,2019.08.01,00:00,1411.97,1445.83,1400.38,1438.01,68011
855,2019.08.02,00:00,1438.1,1447.83,1430.16,1440.14,69739
856,2019.08.04,00:00,1440.32,1441.06,1436.61,1439.47,2461
857,2019.08.05,00:00,1439.32,1474.58,1438.63,1473.84,80286
858,2019.08.06,00:00,1473.9,1477.16,1456.3,1476.65,70916
859,2019.08.07,00:00,1476.74,1510.19,1474.59,1501.56,86074
860,2019.08.08,00:00,1501.53,1509.42,1489.95,1504.04,72833
861,2019.08.09,00:00,1504.15,1507.98,1494.71,1496.52,58221
862,2019.08.11,00:00,1496.02,1501.37,1494.3,1500.64,2559
863,2019.08.12,00:00,1500.78,1519.49,1487.47,1511.94,56998
864,2019.08.13,00:00,1511.91,1534.84,1479.61,1500.71,76097
865,2019.08.14,00:00,1500.61,1523.9,1494.07,1516.85,82886
866,2019.08.15,00:00,1516.67,1526.97,1507.78,1526.45,84307
867,2019.08.16,00:00,1526.51,1527.83,1503.58,1512.3,60143
868,2019.08.18,00:00,1509.58,1512.82,1508.9,1509.23,2386
869,2019.08.19,00:00,1509.64,1512.55,1492.8,1495.98,55907
870,2019.08.20,00:00,1495.99,1508.47,1494.26,1506.01,46748
871,2019.08.21,00:00,1505.95,1507.37,1496.46,1502.45,44659
872,2019.08.22,00:00,1502.53,1504.5,1492.36,1497.32,44035
873,2019.08.23,00:00,1497.41,1530.05,1493.4,1526.36,55684
874,2019.08.25,00:00,1545.53,1554.83,1543.39,1547.18,7371
875,2019.08.26,00:00,1546.72,1549.09,1524.88,1528.43,75583
876,2019.08.27,00:00,1528.35,1544.52,1525.51,1543.39,56201
877,2019.08.28,00:00,1543.13,1546.74,1531.8,1538.55,60185
878,2019.08.29,00:00,1538.48,1550.24,1519.62,1528.55,71010
879,2019.08.30,00:00,1528.48,1533.0,1516.91,1520.54,62672
880,2019.09.01,00:00,1529.58,1533.7,1528.11,1529.02,3185
881,2019.09.02,00:00,1528.86,1531.07,1519.2,1526.1,34935
882,2019.09.03,00:00,1526.03,1549.96,1521.4,1548.96,67610
883,2019.09.04,00:00,1549.08,1556.92,1533.75,1551.09,67751
884,2019.09.05,00:00,1550.9,1551.65,1512.01,1518.27,68613
885,2019.09.06,00:00,1518.38,1527.77,1502.45,1505.84,76229
886,2019.09.08,00:00,1504.19,1507.45,1502.96,1505.69,2989
887,2019.09.09,00:00,1505.51,1515.36,1495.49,1496.25,64970
888,2019.09.10,00:00,1496.01,1500.82,1484.08,1486.83,69213
889,2019.09.11,00:00,1486.89,1498.28,1486.64,1492.89,54234
890,2019.09.12,00:00,1492.77,1524.07,1489.13,1497.7,66760
891,2019.09.13,00:00,1497.84,1508.87,1485.69,1488.32,59764
892,2019.09.15,00:00,1499.85,1507.88,1498.3,1506.01,6048
893,2019.09.16,00:00,1505.92,1511.99,1495.8,1497.8,69040
894,2019.09.17,00:00,1497.72,1506.95,1493.31,1500.65,61170
895,2019.09.18,00:00,1500.66,1511.43,1483.39,1491.0,54741
896,2019.09.19,00:00,1490.91,1504.36,1488.83,1499.48,65567
897,2019.09.20,00:00,1499.42,1516.93,1498.24,1516.37,53451
898,2019.09.22,00:00,1512.36,1514.37,1511.51,1514.3,2955
899,2019.09.23,00:00,1514.2,1526.7,1511.42,1520.68,59991
900,2019.09.24,00:00,1520.55,1535.55,1515.54,1531.59,64399
901,2019.09.25,00:00,1531.46,1535.05,1500.38,1506.3,70075
902,2019.09.26,00:00,1506.5,1512.17,1500.59,1506.62,62819
903,2019.09.27,00:00,1507.04,1507.3,1486.83,1496.65,68949
904,2019.09.29,00:00,1496.41,1500.32,1495.89,1496.06,2301
905,2019.09.30,00:00,1495.96,1497.1,1464.35,1473.45,68232
906,2019.10.01,00:00,1473.3,1487.06,1458.94,1481.39,72628
907,2019.10.02,00:00,1481.26,1504.98,1474.38,1499.86,70605
908,2019.10.03,00:00,1499.87,1519.38,1495.73,1508.12,71683
909,2019.10.04,00:00,1508.22,1515.42,1495.75,1504.39,60626
910,2019.10.06,00:00,1508.67,1508.71,1505.26,1507.97,2416
911,2019.10.07,00:00,1507.93,1509.2,1487.93,1491.89,58796
912,2019.10.08,00:00,1492.02,1509.37,1487.18,1508.6,76877
913,2019.10.09,00:00,1508.39,1516.87,1499.77,1511.31,68955
914,2019.10.10,00:00,1511.17,1513.85,1491.01,1493.93,75327
915,2019.10.11,00:00,1493.96,1503.06,1473.9,1488.45,74237
916,2019.10.13,00:00,1486.75,1487.11,1482.68,1484.45,2681
917,2019.10.14,00:00,1484.42,1497.0,1483.65,1491.08,54281
918,2019.10.15,00:00,1491.35,1498.24,1477.13,1481.81,63333
919,2019.10.16,00:00,1481.68,1491.44,1476.92,1489.91,65058
920,2019.10.17,00:00,1490.04,1497.2,1483.33,1492.68,62541
921,2019.10.18,00:00,1492.59,1493.31,1484.73,1490.21,53043
922,2019.10.20,00:00,1491.87,1491.97,1490.35,1491.45,1738
923,2019.10.21,00:00,1491.44,1495.1,1481.47,1483.96,54675
924,2019.10.22,00:00,1484.04,1489.03,1480.73,1488.66,52510
925,2019.10.23,00:00,1488.6,1496.05,1487.61,1491.95,50906
926,2019.10.24,00:00,1492.14,1503.9,1487.86,1502.56,52553
927,2019.10.25,00:00,1502.53,1517.82,1500.49,1504.15,56475
928,2019.10.27,00:00,1502.74,1503.99,1502.07,1503.86,1342
929,2019.10.28,00:00,1503.79,1508.08,1489.93,1491.54,52674
930,2019.10.29,00:00,1491.49,1494.64,1483.17,1487.11,51782
931,2019.10.30,00:00,1486.88,1496.51,1481.04,1495.1,54764
932,2019.10.31,00:00,1495.16,1514.08,1493.82,1512.11,61412
933,2019.11.01,00:00,1511.98,1515.86,1503.26,1513.9,52717
934,2019.11.03,00:00,1513.41,1513.63,1512.17,1512.75,1071
935,2019.11.04,00:00,1512.95,1514.71,1504.33,1506.61,48875
936,2019.11.05,00:00,1506.58,1507.75,1479.58,1484.3,62535
937,2019.11.06,00:00,1484.41,1494.09,1482.86,1490.18,52387
938,2019.11.07,00:00,1490.16,1492.12,1460.5,1468.53,68449
939,2019.11.08,00:00,1468.54,1472.84,1456.14,1458.79,66083
940,2019.11.10,00:00,1458.81,1460.98,1458.79,1460.91,1495
941,2019.11.11,00:00,1460.97,1466.34,1448.14,1455.51,44481
942,2019.11.12,00:00,1455.44,1460.3,1445.54,1458.16,63548
943,2019.11.13,00:00,1458.24,1466.96,1457.13,1463.43,56963
944,2019.11.14,00:00,1463.44,1474.44,1461.03,1469.13,55235
945,2019.11.15,00:00,1469.22,1469.77,1462.33,1467.73,45875
946,2019.11.17,00:00,1467.48,1469.48,1467.27,1468.9,863
947,2019.11.18,00:00,1468.91,1473.81,1456.27,1471.63,50829
948,2019.11.19,00:00,1471.5,1475.24,1464.71,1474.44,54971
949,2019.11.20,00:00,1474.26,1478.71,1465.84,1474.29,61255
950,2019.11.21,00:00,1474.48,1475.54,1462.3,1464.94,61024
951,2019.11.22,00:00,1464.96,1473.04,1461.27,1461.8,47827
952,2019.11.24,00:00,1460.56,1461.07,1459.49,1460.32,1196
953,2019.11.25,00:00,1460.34,1462.04,1453.5,1453.75,41911
954,2019.11.26,00:00,1453.62,1462.84,1449.97,1460.4,44938
955,2019.11.27,00:00,1460.38,1461.17,1452.46,1456.68,41606
956,2019.11.28,00:00,1456.76,1458.17,1454.23,1455.89,23954
957,2019.11.29,00:00,1455.87,1466.46,1452.93,1463.51,43048
958,2019.12.01,00:00,1463.93,1464.02,1461.5,1461.71,1230
959,2019.12.02,00:00,1461.62,1465.41,1453.85,1462.5,51726
960,2019.12.03,00:00,1462.62,1481.67,1459.74,1476.51,59457
961,2019.12.04,00:00,1476.25,1483.95,1471.34,1475.44,61397
962,2019.12.05,00:00,1475.39,1480.24,1472.82,1475.82,49905
963,2019.12.06,00:00,1475.73,1479.23,1458.62,1459.83,44314
964,2019.12.08,00:00,1459.23,1459.86,1458.52,1459.81,1062
965,2019.12.09,00:00,1459.83,1465.3,1459.02,1460.97,33212
966,2019.12.10,00:00,1460.96,1469.07,1459.99,1463.72,43064
967,2019.12.11,00:00,1463.71,1478.76,1462.71,1474.44,44515
968,2019.12.12,00:00,1474.42,1486.61,1461.55,1464.95,52026
969,2019.12.13,00:00,1465.2,1477.95,1464.71,1475.44,57310
970,2019.12.15,00:00,1474.94,1476.23,1473.62,1473.99,945
971,2019.12.16,00:00,1474.01,1479.77,1473.07,1475.2,36882
972,2019.12.17,00:00,1475.34,1480.39,1474.19,1475.47,33790
973,2019.12.18,00:00,1475.44,1479.18,1470.43,1475.63,35253
974,2019.12.19,00:00,1475.66,1481.6,1473.17,1478.31,35167
975,2019.12.20,00:00,1478.32,1480.9,1475.76,1477.61,30326
976,2019.12.22,00:00,1478.57,1478.6,1477.3,1478.36,903
977,2019.12.23,00:00,1478.4,1486.03,1478.34,1485.35,31798
978,2019.12.24,00:00,1485.37,1500.38,1484.27,1499.42,32235
979,2019.12.25,00:00,1499.61,1500.17,1497.13,1499.28,1500
980,2019.12.26,00:00,1499.38,1512.53,1497.7,1511.06,45893
981,2019.12.27,00:00,1511.09,1515.22,1507.24,1510.61,46052
982,2019.12.29,00:00,1511.51,1513.93,1510.91,1513.36,1841
983,2019.12.30,00:00,1513.33,1516.02,1510.69,1514.77,37301
984,2019.12.31,00:00,1514.8,1525.19,1514.69,1517.7,39182
985,2020.01.01,00:00,1518.42,1521.25,1518.05,1518.22,1491
986,2020.01.02,00:00,1517.97,1531.26,1517.11,1528.63,48640
987,2020.01.03,00:00,1529.0,1553.37,1528.86,1551.72,70944
988,2020.01.05,00:00,1560.05,1586.56,1559.55,1569.16,5326
989,2020.01.06,00:00,1568.62,1579.96,1560.8,1563.61,71546
990,2020.01.07,00:00,1563.71,1598.27,1555.15,1595.0,71102
991,2020.01.08,00:00,1595.41,1611.2,1552.16,1557.92,100500
992,2020.01.09,00:00,1557.72,1561.26,1540.11,1552.55,67362
993,2020.01.10,00:00,1552.49,1563.03,1545.63,1561.69,51789
994,2020.01.12,00:00,1559.7,1561.38,1557.85,1559.07,1507
995,2020.01.13,00:00,1559.26,1559.91,1544.75,1545.07,47536
996,2020.01.14,00:00,1545.09,1549.92,1535.89,1549.41,60809
997,2020.01.15,00:00,1549.24,1558.06,1546.24,1556.15,53255
998,2020.01.16,00:00,1556.23,1557.97,1547.93,1552.09,43628
999,2020.01.17,00:00,1552.2,1561.13,1549.35,1557.09,42788
1000,2020.01.19,00:00,1558.68,1558.68,1556.23,1556.89,1092
1001,2020.01.20,00:00,1556.97,1562.7,1556.55,1561.08,20451
1002,2020.01.21,00:00,1561.13,1568.48,1546.14,1556.25,58825
1003,2020.01.22,00:00,1556.23,1563.64,1550.07,1561.28,45419
1004,2020.01.23,00:00,1561.27,1567.79,1551.79,1560.79,55332
1005,2020.01.24,00:00,1560.89,1575.69,1556.43,1571.22,55129
1006,2020.01.26,00:00,1581.32,1588.15,1581.12,1582.67,4390
1007,2020.01.27,00:00,1582.54,1586.21,1575.81,1580.95,71367
1008,2020.01.28,00:00,1580.97,1582.96,1565.43,1568.35,61845
1009,2020.01.29,00:00,1568.34,1577.9,1563.29,1576.92,60832
1010,2020.01.30,00:00,1576.82,1585.86,1572.28,1575.01,69863
1011,2020.01.31,00:00,1574.83,1590.24,1570.82,1588.47,66424
1012,2020.02.02,00:00,1588.37,1591.89,1587.86,1589.28,2826
1013,2020.02.03,00:00,1589.38,1589.99,1569.61,1578.66,70300
1014,2020.02.04,00:00,1578.79,1579.46,1548.89,1553.97,64949
1015,2020.02.05,00:00,1553.85,1562.3,1547.35,1555.91,63553
1016,2020.02.06,00:00,1556.14,1568.14,1552.39,1565.67,55998
1017,2020.02.07,00:00,1565.68,1573.96,1560.19,1570.03,69838
1018,2020.02.09,00:00,1569.21,1576.5,1568.88,1574.71,2810
1019,2020.02.10,00:00,1574.56,1576.92,1567.93,1571.84,53097
1020,2020.02.11,00:00,1571.83,1573.96,1562.07,1567.03,49092
1021,2020.02.12,00:00,1566.92,1571.33,1561.9,1569.87,45866
1022,2020.02.13,00:00,1570.03,1578.21,1569.04,1577.27,59402
1023,2020.02.14,00:00,1576.92,1584.88,1572.97,1583.37,44418
1024,2020.02.16,00:00,1581.32,1583.07,1580.38,1582.91,1329
1025,2020.02.17,00:00,1583.06,1585.42,1578.77,1584.18,20182
1026,2020.02.18,00:00,1584.23,1605.0,1584.16,1600.77,56647
1027,2020.02.19,00:00,1600.64,1612.85,1599.45,1610.24,59473
1028,2020.02.20,00:00,1610.12,1623.61,1603.79,1621.99,73830
1029,2020.02.21,00:00,1621.79,1649.17,1618.86,1643.12,80258
1030,2020.02.23,00:00,1659.63,1679.36,1657.6,1665.29,6226
1031,2020.02.24,00:00,1665.39,1689.23,1650.81,1653.84,115297
1032,2020.02.25,00:00,1654.13,1658.71,1624.86,1639.78,124905
1033,2020.02.26,00:00,1639.42,1654.87,1624.79,1643.48,119494
1034,2020.02.27,00:00,1642.86,1660.26,1635.21,1645.7,123010
1035,2020.02.28,00:00,1645.33,1648.1,1562.61,1585.58,140423
1036,2020.03.01,00:00,1581.38,1588.34,1575.28,1584.96,4964
1037,2020.03.02,00:00,1583.63,1610.87,1581.47,1591.89,131555
1038,2020.03.03,00:00,1591.77,1652.39,1589.66,1645.77,117932
1039,2020.03.04,00:00,1644.82,1649.27,1631.79,1636.57,100987
1040,2020.03.05,00:00,1637.02,1674.76,1635.53,1674.51,99064
1041,2020.03.06,00:00,1673.95,1691.96,1641.82,1673.89,131119
1042,2020.03.08,00:00,1696.13,1702.74,1679.07,1699.83,9628
1043,2020.03.09,00:00,1698.96,1702.66,1657.2,1666.23,144035
1044,2020.03.10,00:00,1666.2,1671.28,1641.65,1652.25,121270
1045,2020.03.11,00:00,1652.18,1671.15,1632.94,1643.53,107023
1046,2020.03.12,00:00,1642.72,1649.93,1560.41,1576.67,126390
1047,2020.03.13,00:00,1576.68,1597.84,1504.24,1528.96,133533
1048,2020.03.15,00:00,1550.68,1575.03,1539.55,1557.2,12456
1049,2020.03.16,00:00,1557.63,1560.56,1450.92,1507.18,141875
1050,2020.03.17,00:00,1505.92,1553.63,1465.4,1537.58,132339
1051,2020.03.18,00:00,1537.38,1539.37,1472.63,1497.83,129535
1052,2020.03.19,00:00,1498.45,1498.45,1454.81,1471.3,113914
1053,2020.03.20,00:00,1470.76,1515.79,1470.76,1498.08,104039
1054,2020.03.22,00:00,1502.13,1507.57,1482.52,1491.23,9315
1055,2020.03.23,00:00,1491.91,1567.43,1484.68,1566.65,118804
1056,2020.03.24,00:00,1566.63,1635.65,1556.68,1629.8,63625
1057,2020.03.25,00:00,1630.95,1631.0,1589.65,1608.26,62407
1058,2020.03.26,00:00,1608.24,1643.08,1593.92,1624.94,55985
1059,2020.03.27,00:00,1624.76,1629.78,1613.37,1624.51,70455
1060,2020.03.29,00:00,1621.31,1631.74,1610.93,1624.51,5372
1061,2020.03.30,00:00,1623.76,1627.9,1610.56,1615.89,71351
1062,2020.03.31,00:00,1615.89,1618.34,1565.64,1577.47,77018
1063,2020.04.01,00:00,1577.5,1599.13,1572.26,1591.06,71156
1064,2020.04.02,00:00,1591.18,1620.12,1582.37,1612.78,81261
1065,2020.04.03,00:00,1612.45,1625.69,1606.07,1617.85,66725
1066,2020.04.05,00:00,1614.78,1619.68,1609.22,1618.88,3509
1067,2020.04.06,00:00,1618.27,1672.12,1615.83,1662.63,74790
1068,2020.04.07,00:00,1662.49,1669.2,1642.39,1647.19,73455
1069,2020.04.08,00:00,1647.18,1656.21,1641.27,1647.03,57813
1070,2020.04.09,00:00,1646.9,1689.78,1646.24,1683.15,71840
1071,2020.04.12,00:00,1681.3,1692.69,1674.79,1686.66,5504
1072,2020.04.13,00:00,1686.98,1723.1,1679.81,1717.13,65267
1073,2020.04.14,00:00,1717.18,1747.04,1709.43,1725.63,82888
1074,2020.04.15,00:00,1725.84,1730.86,1707.67,1715.98,80236
1075,2020.04.16,00:00,1715.9,1738.79,1702.23,1714.78,91940
1076,2020.04.17,00:00,1715.03,1718.1,1679.64,1683.35,83944
1077,2020.04.19,00:00,1682.69,1683.29,1674.01,1675.53,4336
1078,2020.04.20,00:00,1675.81,1702.35,1670.96,1691.15,84652
1079,2020.04.21,00:00,1691.13,1697.58,1661.72,1687.78,87036
1080,2020.04.22,00:00,1686.73,1717.97,1679.52,1710.99,86010
1081,2020.04.23,00:00,1711.11,1738.54,1706.98,1728.36,91340
1082,2020.04.24,00:00,1727.54,1736.34,1710.11,1728.39,81847
1083,2020.04.26,00:00,1721.82,1726.57,1719.42,1724.68,3928
1084,2020.04.27,00:00,1725.09,1726.98,1706.19,1709.14,84882
1085,2020.04.28,00:00,1709.03,1714.18,1691.58,1705.25,98667
1086,2020.04.29,00:00,1705.24,1716.87,1698.04,1713.55,83847
1087,2020.04.30,00:00,1713.37,1721.48,1681.02,1687.98,86378
1088,2020.05.01,00:00,1687.9,1705.25,1670.36,1699.89,87665
1089,2020.05.03,00:00,1698.17,1699.89,1691.71,1699.73,4104
1090,2020.05.04,00:00,1699.64,1713.34,1695.27,1703.62,62411
1091,2020.05.05,00:00,1703.64,1711.4,1689.45,1703.79,63957
1092,2020.05.06,00:00,1703.78,1707.91,1682.07,1689.67,70268
1093,2020.05.07,00:00,1689.66,1721.83,1684.02,1713.88,73578
1094,2020.05.08,00:00,1714.11,1723.36,1701.31,1702.18,77366
1095,2020.05.10,00:00,1702.21,1707.7,1701.58,1706.43,4115
1096,2020.05.11,00:00,1705.84,1712.29,1692.05,1697.68,75820
1097,2020.05.12,00:00,1698.01,1710.46,1693.74,1702.42,73096
1098,2020.05.13,00:00,1702.17,1719.36,1698.98,1718.31,81418
1099,2020.05.14,00:00,1718.18,1735.99,1710.97,1732.65,75153
1100,2020.05.15,00:00,1732.59,1750.9,1728.47,1742.1,82423
1101,2020.05.17,00:00,1747.53,1759.94,1743.63,1757.75,5794
1102,2020.05.18,00:00,1757.54,1764.85,1727.41,1734.71,81529
1103,2020.05.19,00:00,1734.59,1747.58,1725.6,1745.74,74138
1104,2020.05.20,00:00,1745.58,1753.76,1742.36,1747.51,76925
1105,2020.05.21,00:00,1747.36,1747.48,1717.12,1725.88,76504
1106,2020.05.22,00:00,1726.01,1739.82,1724.38,1733.9,66024
1107,2020.05.24,00:00,1730.89,1733.26,1730.18,1730.47,2299
1108,2020.05.25,00:00,1730.34,1733.04,1721.96,1726.65,39404
1109,2020.05.26,00:00,1726.54,1735.28,1708.58,1712.64,70160
1110,2020.05.27,00:00,1712.33,1715.94,1693.66,1710.9,69191
1111,2020.05.28,00:00,1711.06,1727.26,1709.18,1721.77,68423
1112,2020.05.29,00:00,1721.73,1737.47,1712.64,1728.82,66063
1113,2020.05.31,00:00,1733.4,1740.23,1730.34,1739.79,3315
1114,2020.06.01,00:00,1739.76,1744.55,1726.71,1741.47,69492
1115,2020.06.02,00:00,1741.61,1745.02,1721.46,1726.6,65856
1116,2020.06.03,00:00,1726.34,1729.54,1689.49,1700.51,71977
1117,2020.06.04,00:00,1700.67,1721.7,1697.61,1712.49,70306
1118,2020.06.05,00:00,1712.55,1715.87,1670.41,1684.85,69842
1119,2020.06.07,00:00,1680.51,1683.07,1677.47,1681.34,3101
1120,2020.06.08,00:00,1681.41,1700.74,1680.73,1697.25,60583
1121,2020.06.09,00:00,1697.34,1720.69,1692.31,1713.23,64461
1122,2020.06.10,00:00,1713.27,1739.78,1708.07,1735.51,63191
1123,2020.06.11,00:00,1735.91,1744.59,1721.55,1726.69,67261
1124,2020.06.12,00:00,1726.62,1742.89,1721.91,1730.02,72450
1125,2020.06.14,00:00,1730.4,1733.33,1729.48,1732.26,3095
1126,2020.06.15,00:00,1732.17,1734.0,1704.08,1724.08,89681
1127,2020.06.16,00:00,1724.26,1732.71,1716.53,1726.35,85770
1128,2020.06.17,00:00,1726.32,1730.08,1712.42,1727.53,71347
1129,2020.06.18,00:00,1727.23,1737.0,1717.26,1722.99,73590
1130,2020.06.19,00:00,1723.06,1745.07,1721.78,1742.71,68928
1131,2020.06.21,00:00,1746.62,1749.87,1742.97,1749.07,3500
1132,2020.06.22,00:00,1749.08,1763.09,1742.72,1755.28,83863
1133,2020.06.23,00:00,1755.28,1771.04,1747.34,1768.68,84400
1134,2020.06.24,00:00,1768.72,1779.18,1754.1,1761.97,87437
1135,2020.06.25,00:00,1762.09,1768.85,1755.39,1765.64,74164
1136,2020.06.26,00:00,1765.49,1771.8,1747.45,1770.46,71956
1137,2020.06.28,00:00,1770.47,1775.14,1769.7,1771.29,3122
1138,2020.06.29,00:00,1771.39,1774.99,1765.75,1772.95,68225
1139,2020.06.30,00:00,1772.98,1785.81,1764.5,1782.85,69235
1140,2020.07.01,00:00,1782.84,1789.04,1759.31,1768.06,78938
1141,2020.07.02,00:00,1768.11,1779.43,1757.42,1775.63,69803
1142,2020.07.03,00:00,1775.53,1776.99,1772.43,1774.34,32950
1143,2020.07.05,00:00,1773.1,1776.01,1772.77,1775.32,1871
1144,2020.07.06,00:00,1775.33,1786.98,1769.96,1785.71,64765
1145,2020.07.07,00:00,1785.7,1797.48,1773.48,1794.37,69174
1146,2020.07.08,00:00,1794.54,1817.89,1791.51,1809.11,69640
1147,2020.07.09,00:00,1809.1,1815.91,1795.8,1803.81,76433
1148,2020.07.10,00:00,1803.73,1810.42,1794.09,1797.67,64511
1149,2020.07.12,00:00,1798.75,1801.09,1797.67,1800.02,2604
1150,2020.07.13,00:00,1800.14,1813.29,1799.68,1802.29,68683
1151,2020.07.14,00:00,1802.28,1810.8,1789.86,1809.29,80403
1152,2020.07.15,00:00,1809.24,1814.79,1802.48,1813.01,67868
1153,2020.07.16,00:00,1813.0,1813.21,1794.88,1798.29,65019
1154,2020.07.17,00:00,1798.3,1811.79,1795.67,1809.34,53097
1155,2020.07.19,00:00,1807.8,1810.61,1807.59,1808.89,2269
1156,2020.07.20,00:00,1808.88,1820.36,1805.62,1817.94,64922
1157,2020.07.21,00:00,1818.05,1847.29,1815.64,1842.89,83417
1158,2020.07.22,00:00,1842.7,1874.34,1842.31,1869.93,111712
1159,2020.07.23,00:00,1870.17,1898.27,1863.62,1885.5,115290
1160,2020.07.24,00:00,1885.81,1906.44,1881.32,1899.51,90713
1161,2020.07.26,00:00,1902.51,1914.89,1902.51,1913.57,8046
1162,2020.07.27,00:00,1912.88,1966.72,1912.37,1964.93,125012
1163,2020.07.28,00:00,1964.56,1981.06,1906.75,1956.05,132261
1164,2020.07.29,00:00,1956.03,1980.78,1941.42,1966.47,102102
1165,2020.07.30,00:00,1966.31,1970.61,1939.47,1956.83,106370
1166,2020.07.31,00:00,1956.87,1983.01,1955.84,1974.31,107678
1167,2020.08.02,00:00,1982.51,1985.01,1977.01,1981.92,6025
1168,2020.08.03,00:00,1981.7,1982.3,1960.49,1975.26,83104
1169,2020.08.04,00:00,1975.31,2030.82,1966.7,2030.82,96653
1170,2020.08.05,00:00,2030.22,2055.65,2009.51,2036.52,117378
1171,2020.08.06,00:00,2036.07,2075.07,2034.52,2069.09,116326
1172,2020.08.07,00:00,2069.17,2072.64,2015.39,2034.48,120741
1173,2020.08.09,00:00,2026.37,2031.02,2018.84,2027.07,5971
1174,2020.08.10,00:00,2027.2,2049.82,2019.17,2028.13,104781
1175,2020.08.11,00:00,2028.02,2028.05,1901.34,1909.09,145733
1176,2020.08.12,00:00,1909.57,1949.19,1862.64,1921.87,140392
1177,2020.08.13,00:00,1921.79,1966.17,1919.96,1957.29,120730
1178,2020.08.14,00:00,1957.22,1961.45,1932.19,1943.94,105855
1179,2020.08.16,00:00,1944.75,1951.3,1932.04,1932.49,5084
1180,2020.08.17,00:00,1932.8,1990.5,1929.48,1983.76,104448
1181,2020.08.18,00:00,1983.52,2015.43,1975.98,2005.15,115499
1182,2020.08.19,00:00,2005.08,2005.91,1924.7,1927.61,129462
1183,2020.08.20,00:00,1927.2,1955.16,1924.74,1952.69,124469
1184,2020.08.21,00:00,1952.25,1955.83,1911.46,1939.58,110156
1185,2020.08.23,00:00,1936.3,1938.47,1929.76,1935.15,4143
1186,2020.08.24,00:00,1934.94,1961.76,1923.75,1929.69,99398
1187,2020.08.25,00:00,1929.55,1937.48,1914.24,1929.6,99295
1188,2020.08.26,00:00,1929.32,1954.7,1902.69,1953.47,102237
1189,2020.08.27,00:00,1953.39,1976.5,1909.99,1928.02,108168
1190,2020.08.28,00:00,1927.7,1973.79,1923.3,1964.36,109524
1191,2020.08.30,00:00,1968.85,1976.56,1968.6,1973.08,6426
1192,2020.08.31,00:00,1972.78,1976.34,1954.21,1967.79,97821
1193,2020.09.01,00:00,1967.53,1992.3,1963.16,1972.42,106606
