,time,open,high,low,close,tick_volume,spread,real_volume
7155,1701999000,1.07897,1.07912,1.07884,1.07886,534,17,0
7156,1702000800,1.07889,1.0794,1.07875,1.0790899999999999,1706,16,0
7157,1702002600,1.0790899999999999,1.07969,1.07898,1.07951,1611,16,0
7158,1702004400,1.07952,1.07998,1.07843,1.07884,2406,16,0
7159,1702006200,1.07884,1.0792,1.07864,1.07873,1892,16,0
7160,1702008000,1.07873,1.07891,1.07828,1.07845,1503,16,0
7161,1702009800,1.07846,1.07891,1.07843,1.07886,1212,16,0
7162,1702011600,1.07887,1.07948,1.0787,1.07921,1224,16,0
7163,1702013400,1.07921,1.07924,1.07879,1.0791,1439,16,0
7164,1702015200,1.0791,1.07911,1.07859,1.07866,1258,16,0
7165,1702017000,1.07866,1.0788,1.07818,1.0782,1119,16,0
7166,1702018800,1.07822,1.0786,1.07814,1.0786,1221,16,0
7167,1702020600,1.07859,1.07883,1.07823,1.0783,1515,16,0
7168,1702022400,1.0783,1.07847,1.07815,1.07846,1266,16,0
7169,1702024200,1.07844,1.07864,1.07779,1.07784,1241,16,0
7170,1702026000,1.07785,1.07816,1.07748,1.0776,1978,16,0
